prompt_id,prompt_class,prompt_subtype,pair_id,prompt_text,layer,head,payload_path
C05,structured_nonlogical,entity_rich,,Carl and Dana waited near the garden beside the stone gate.,11,7,results\gpt2\graph_payloads\C05_layer11_head7.json
C05,structured_nonlogical,entity_rich,,Carl and Dana waited near the garden beside the stone gate.,11,8,results\gpt2\graph_payloads\C05_layer11_head8.json
C05,structured_nonlogical,entity_rich,,Carl and Dana waited near the garden beside the stone gate.,11,9,results\gpt2\graph_payloads\C05_layer11_head9.json
C05,structured_nonlogical,entity_rich,,Carl and Dana waited near the garden beside the stone gate.,11,10,results\gpt2\graph_payloads\C05_layer11_head10.json
C05,structured_nonlogical,entity_rich,,Carl and Dana waited near the garden beside the stone gate.,11,11,results\gpt2\graph_payloads\C05_layer11_head11.json
C06,structured_nonlogical,object_relation,,The narrow shelf above the bed supported a lamp and vase.,8,0,results\gpt2\graph_payloads\C06_layer8_head0.json
C06,structured_nonlogical,object_relation,,The narrow shelf above the bed supported a lamp and vase.,8,1,results\gpt2\graph_payloads\C06_layer8_head1.json
C06,structured_nonlogical,object_relation,,The narrow shelf above the bed supported a lamp and vase.,8,2,results\gpt2\graph_payloads\C06_layer8_head2.json
C06,structured_nonlogical,object_relation,,The narrow shelf above the bed supported a lamp and vase.,8,3,results\gpt2\graph_payloads\C06_layer8_head3.json
C06,structured_nonlogical,object_relation,,The narrow shelf above the bed supported a lamp and vase.,8,4,results\gpt2\graph_payloads\C06_layer8_head4.json
C06,structured_nonlogical,object_relation,,The narrow shelf above the bed supported a lamp and vase.,8,5,results\gpt2\graph_payloads\C06_layer8_head5.json
C06,structured_nonlogical,object_relation,,The narrow shelf above the bed supported a lamp and vase.,8,6,results\gpt2\graph_payloads\C06_layer8_head6.json
C06,structured_nonlogical,object_relation,,The narrow shelf above the bed supported a lamp and vase.,8,7,results\gpt2\graph_payloads\C06_layer8_head7.json
C06,structured_nonlogical,object_relation,,The narrow shelf above the bed supported a lamp and vase.,8,8,results\gpt2\graph_payloads\C06_layer8_head8.json
C06,structured_nonlogical,object_relation,,The narrow shelf above the bed supported a lamp and vase.,8,9,results\gpt2\graph_payloads\C06_layer8_head9.json
C06,structured_nonlogical,object_relation,,The narrow shelf above the bed supported a lamp and vase.,8,10,results\gpt2\graph_payloads\C06_layer8_head10.json
C06,structured_nonlogical,object_relation,,The narrow shelf above the bed supported a lamp and vase.,8,11,results\gpt2\graph_payloads\C06_layer8_head11.json
C06,structured_nonlogical,object_relation,,The narrow shelf above the bed supported a lamp and vase.,11,0,results\gpt2\graph_payloads\C06_layer11_head0.json
C06,structured_nonlogical,object_relation,,The narrow shelf above the bed supported a lamp and vase.,11,1,results\gpt2\graph_payloads\C06_layer11_head1.json
C06,structured_nonlogical,object_relation,,The narrow shelf above the bed supported a lamp and vase.,11,2,results\gpt2\graph_payloads\C06_layer11_head2.json
C06,structured_nonlogical,object_relation,,The narrow shelf above the bed supported a lamp and vase.,11,3,results\gpt2\graph_payloads\C06_layer11_head3.json
C06,structured_nonlogical,object_relation,,The narrow shelf above the bed supported a lamp and vase.,11,4,results\gpt2\graph_payloads\C06_layer11_head4.json
C06,structured_nonlogical,object_relation,,The narrow shelf above the bed supported a lamp and vase.,11,5,results\gpt2\graph_payloads\C06_layer11_head5.json
C06,structured_nonlogical,object_relation,,The narrow shelf above the bed supported a lamp and vase.,11,6,results\gpt2\graph_payloads\C06_layer11_head6.json
C06,structured_nonlogical,object_relation,,The narrow shelf above the bed supported a lamp and vase.,11,7,results\gpt2\graph_payloads\C06_layer11_head7.json
C06,structured_nonlogical,object_relation,,The narrow shelf above the bed supported a lamp and vase.,11,8,results\gpt2\graph_payloads\C06_layer11_head8.json
C06,structured_nonlogical,object_relation,,The narrow shelf above the bed supported a lamp and vase.,11,9,results\gpt2\graph_payloads\C06_layer11_head9.json
C06,structured_nonlogical,object_relation,,The narrow shelf above the bed supported a lamp and vase.,11,10,results\gpt2\graph_payloads\C06_layer11_head10.json
C06,structured_nonlogical,object_relation,,The narrow shelf above the bed supported a lamp and vase.,11,11,results\gpt2\graph_payloads\C06_layer11_head11.json
C07,structured_nonlogical,scene,,The blue train beyond the tunnel carried workers and grain.,8,0,results\gpt2\graph_payloads\C07_layer8_head0.json
C07,structured_nonlogical,scene,,The blue train beyond the tunnel carried workers and grain.,8,1,results\gpt2\graph_payloads\C07_layer8_head1.json
C07,structured_nonlogical,scene,,The blue train beyond the tunnel carried workers and grain.,8,2,results\gpt2\graph_payloads\C07_layer8_head2.json
C07,structured_nonlogical,scene,,The blue train beyond the tunnel carried workers and grain.,8,3,results\gpt2\graph_payloads\C07_layer8_head3.json
C07,structured_nonlogical,scene,,The blue train beyond the tunnel carried workers and grain.,8,4,results\gpt2\graph_payloads\C07_layer8_head4.json
C07,structured_nonlogical,scene,,The blue train beyond the tunnel carried workers and grain.,8,5,results\gpt2\graph_payloads\C07_layer8_head5.json
C07,structured_nonlogical,scene,,The blue train beyond the tunnel carried workers and grain.,8,6,results\gpt2\graph_payloads\C07_layer8_head6.json
C07,structured_nonlogical,scene,,The blue train beyond the tunnel carried workers and grain.,8,7,results\gpt2\graph_payloads\C07_layer8_head7.json
C07,structured_nonlogical,scene,,The blue train beyond the tunnel carried workers and grain.,8,8,results\gpt2\graph_payloads\C07_layer8_head8.json
C07,structured_nonlogical,scene,,The blue train beyond the tunnel carried workers and grain.,8,9,results\gpt2\graph_payloads\C07_layer8_head9.json
C07,structured_nonlogical,scene,,The blue train beyond the tunnel carried workers and grain.,8,10,results\gpt2\graph_payloads\C07_layer8_head10.json
C07,structured_nonlogical,scene,,The blue train beyond the tunnel carried workers and grain.,8,11,results\gpt2\graph_payloads\C07_layer8_head11.json
C07,structured_nonlogical,scene,,The blue train beyond the tunnel carried workers and grain.,11,0,results\gpt2\graph_payloads\C07_layer11_head0.json
C07,structured_nonlogical,scene,,The blue train beyond the tunnel carried workers and grain.,11,1,results\gpt2\graph_payloads\C07_layer11_head1.json
C07,structured_nonlogical,scene,,The blue train beyond the tunnel carried workers and grain.,11,2,results\gpt2\graph_payloads\C07_layer11_head2.json
C07,structured_nonlogical,scene,,The blue train beyond the tunnel carried workers and grain.,11,3,results\gpt2\graph_payloads\C07_layer11_head3.json
C07,structured_nonlogical,scene,,The blue train beyond the tunnel carried workers and grain.,11,4,results\gpt2\graph_payloads\C07_layer11_head4.json
C07,structured_nonlogical,scene,,The blue train beyond the tunnel carried workers and grain.,11,5,results\gpt2\graph_payloads\C07_layer11_head5.json
C07,structured_nonlogical,scene,,The blue train beyond the tunnel carried workers and grain.,11,6,results\gpt2\graph_payloads\C07_layer11_head6.json
C07,structured_nonlogical,scene,,The blue train beyond the tunnel carried workers and grain.,11,7,results\gpt2\graph_payloads\C07_layer11_head7.json
C07,structured_nonlogical,scene,,The blue train beyond the tunnel carried workers and grain.,11,8,results\gpt2\graph_payloads\C07_layer11_head8.json
C07,structured_nonlogical,scene,,The blue train beyond the tunnel carried workers and grain.,11,9,results\gpt2\graph_payloads\C07_layer11_head9.json
C07,structured_nonlogical,scene,,The blue train beyond the tunnel carried workers and grain.,11,10,results\gpt2\graph_payloads\C07_layer11_head10.json
C07,structured_nonlogical,scene,,The blue train beyond the tunnel carried workers and grain.,11,11,results\gpt2\graph_payloads\C07_layer11_head11.json
C08,structured_nonlogical,scene,,The small boat beneath the bridge carried fruit and rope.,8,0,results\gpt2\graph_payloads\C08_layer8_head0.json
C08,structured_nonlogical,scene,,The small boat beneath the bridge carried fruit and rope.,8,1,results\gpt2\graph_payloads\C08_layer8_head1.json
C08,structured_nonlogical,scene,,The small boat beneath the bridge carried fruit and rope.,8,2,results\gpt2\graph_payloads\C08_layer8_head2.json
C08,structured_nonlogical,scene,,The small boat beneath the bridge carried fruit and rope.,8,3,results\gpt2\graph_payloads\C08_layer8_head3.json
C08,structured_nonlogical,scene,,The small boat beneath the bridge carried fruit and rope.,8,4,results\gpt2\graph_payloads\C08_layer8_head4.json
C08,structured_nonlogical,scene,,The small boat beneath the bridge carried fruit and rope.,8,5,results\gpt2\graph_payloads\C08_layer8_head5.json
C08,structured_nonlogical,scene,,The small boat beneath the bridge carried fruit and rope.,8,6,results\gpt2\graph_payloads\C08_layer8_head6.json
C08,structured_nonlogical,scene,,The small boat beneath the bridge carried fruit and rope.,8,7,results\gpt2\graph_payloads\C08_layer8_head7.json
C08,structured_nonlogical,scene,,The small boat beneath the bridge carried fruit and rope.,8,8,results\gpt2\graph_payloads\C08_layer8_head8.json
C08,structured_nonlogical,scene,,The small boat beneath the bridge carried fruit and rope.,8,9,results\gpt2\graph_payloads\C08_layer8_head9.json
C08,structured_nonlogical,scene,,The small boat beneath the bridge carried fruit and rope.,8,10,results\gpt2\graph_payloads\C08_layer8_head10.json
C08,structured_nonlogical,scene,,The small boat beneath the bridge carried fruit and rope.,8,11,results\gpt2\graph_payloads\C08_layer8_head11.json
C08,structured_nonlogical,scene,,The small boat beneath the bridge carried fruit and rope.,11,0,results\gpt2\graph_payloads\C08_layer11_head0.json
C08,structured_nonlogical,scene,,The small boat beneath the bridge carried fruit and rope.,11,1,results\gpt2\graph_payloads\C08_layer11_head1.json
C08,structured_nonlogical,scene,,The small boat beneath the bridge carried fruit and rope.,11,2,results\gpt2\graph_payloads\C08_layer11_head2.json
C08,structured_nonlogical,scene,,The small boat beneath the bridge carried fruit and rope.,11,3,results\gpt2\graph_payloads\C08_layer11_head3.json
C08,structured_nonlogical,scene,,The small boat beneath the bridge carried fruit and rope.,11,4,results\gpt2\graph_payloads\C08_layer11_head4.json
C08,structured_nonlogical,scene,,The small boat beneath the bridge carried fruit and rope.,11,5,results\gpt2\graph_payloads\C08_layer11_head5.json
C08,structured_nonlogical,scene,,The small boat beneath the bridge carried fruit and rope.,11,6,results\gpt2\graph_payloads\C08_layer11_head6.json
C08,structured_nonlogical,scene,,The small boat beneath the bridge carried fruit and rope.,11,7,results\gpt2\graph_payloads\C08_layer11_head7.json
C08,structured_nonlogical,scene,,The small boat beneath the bridge carried fruit and rope.,11,8,results\gpt2\graph_payloads\C08_layer11_head8.json
C08,structured_nonlogical,scene,,The small boat beneath the bridge carried fruit and rope.,11,9,results\gpt2\graph_payloads\C08_layer11_head9.json
C08,structured_nonlogical,scene,,The small boat beneath the bridge carried fruit and rope.,11,10,results\gpt2\graph_payloads\C08_layer11_head10.json
C08,structured_nonlogical,scene,,The small boat beneath the bridge carried fruit and rope.,11,11,results\gpt2\graph_payloads\C08_layer11_head11.json
C09,structured_nonlogical,entity_rich,,Alice and Eric stood near the window beside the closed curtain.,8,0,results\gpt2\graph_payloads\C09_layer8_head0.json
C09,structured_nonlogical,entity_rich,,Alice and Eric stood near the window beside the closed curtain.,8,1,results\gpt2\graph_payloads\C09_layer8_head1.json
C09,structured_nonlogical,entity_rich,,Alice and Eric stood near the window beside the closed curtain.,8,2,results\gpt2\graph_payloads\C09_layer8_head2.json
C09,structured_nonlogical,entity_rich,,Alice and Eric stood near the window beside the closed curtain.,8,3,results\gpt2\graph_payloads\C09_layer8_head3.json
C09,structured_nonlogical,entity_rich,,Alice and Eric stood near the window beside the closed curtain.,8,4,results\gpt2\graph_payloads\C09_layer8_head4.json
C09,structured_nonlogical,entity_rich,,Alice and Eric stood near the window beside the closed curtain.,8,5,results\gpt2\graph_payloads\C09_layer8_head5.json
C09,structured_nonlogical,entity_rich,,Alice and Eric stood near the window beside the closed curtain.,8,6,results\gpt2\graph_payloads\C09_layer8_head6.json
C09,structured_nonlogical,entity_rich,,Alice and Eric stood near the window beside the closed curtain.,8,7,results\gpt2\graph_payloads\C09_layer8_head7.json
C09,structured_nonlogical,entity_rich,,Alice and Eric stood near the window beside the closed curtain.,8,8,results\gpt2\graph_payloads\C09_layer8_head8.json
C09,structured_nonlogical,entity_rich,,Alice and Eric stood near the window beside the closed curtain.,8,9,results\gpt2\graph_payloads\C09_layer8_head9.json
C09,structured_nonlogical,entity_rich,,Alice and Eric stood near the window beside the closed curtain.,8,10,results\gpt2\graph_payloads\C09_layer8_head10.json
C09,structured_nonlogical,entity_rich,,Alice and Eric stood near the window beside the closed curtain.,8,11,results\gpt2\graph_payloads\C09_layer8_head11.json
C09,structured_nonlogical,entity_rich,,Alice and Eric stood near the window beside the closed curtain.,11,0,results\gpt2\graph_payloads\C09_layer11_head0.json
C09,structured_nonlogical,entity_rich,,Alice and Eric stood near the window beside the closed curtain.,11,1,results\gpt2\graph_payloads\C09_layer11_head1.json
C09,structured_nonlogical,entity_rich,,Alice and Eric stood near the window beside the closed curtain.,11,2,results\gpt2\graph_payloads\C09_layer11_head2.json
C09,structured_nonlogical,entity_rich,,Alice and Eric stood near the window beside the closed curtain.,11,3,results\gpt2\graph_payloads\C09_layer11_head3.json
C09,structured_nonlogical,entity_rich,,Alice and Eric stood near the window beside the closed curtain.,11,4,results\gpt2\graph_payloads\C09_layer11_head4.json
C09,structured_nonlogical,entity_rich,,Alice and Eric stood near the window beside the closed curtain.,11,5,results\gpt2\graph_payloads\C09_layer11_head5.json
C09,structured_nonlogical,entity_rich,,Alice and Eric stood near the window beside the closed curtain.,11,6,results\gpt2\graph_payloads\C09_layer11_head6.json
C09,structured_nonlogical,entity_rich,,Alice and Eric stood near the window beside the closed curtain.,11,7,results\gpt2\graph_payloads\C09_layer11_head7.json
C09,structured_nonlogical,entity_rich,,Alice and Eric stood near the window beside the closed curtain.,11,8,results\gpt2\graph_payloads\C09_layer11_head8.json
C09,structured_nonlogical,entity_rich,,Alice and Eric stood near the window beside the closed curtain.,11,9,results\gpt2\graph_payloads\C09_layer11_head9.json
C09,structured_nonlogical,entity_rich,,Alice and Eric stood near the window beside the closed curtain.,11,10,results\gpt2\graph_payloads\C09_layer11_head10.json
C09,structured_nonlogical,entity_rich,,Alice and Eric stood near the window beside the closed curtain.,11,11,results\gpt2\graph_payloads\C09_layer11_head11.json
C10,structured_nonlogical,scene,,The black dog beside the porch watched the passing carts.,8,0,results\gpt2\graph_payloads\C10_layer8_head0.json
C10,structured_nonlogical,scene,,The black dog beside the porch watched the passing carts.,8,1,results\gpt2\graph_payloads\C10_layer8_head1.json
C10,structured_nonlogical,scene,,The black dog beside the porch watched the passing carts.,8,2,results\gpt2\graph_payloads\C10_layer8_head2.json
C10,structured_nonlogical,scene,,The black dog beside the porch watched the passing carts.,8,3,results\gpt2\graph_payloads\C10_layer8_head3.json
C10,structured_nonlogical,scene,,The black dog beside the porch watched the passing carts.,8,4,results\gpt2\graph_payloads\C10_layer8_head4.json
C10,structured_nonlogical,scene,,The black dog beside the porch watched the passing carts.,8,5,results\gpt2\graph_payloads\C10_layer8_head5.json
C10,structured_nonlogical,scene,,The black dog beside the porch watched the passing carts.,8,6,results\gpt2\graph_payloads\C10_layer8_head6.json
C10,structured_nonlogical,scene,,The black dog beside the porch watched the passing carts.,8,7,results\gpt2\graph_payloads\C10_layer8_head7.json
C10,structured_nonlogical,scene,,The black dog beside the porch watched the passing carts.,8,8,results\gpt2\graph_payloads\C10_layer8_head8.json
C10,structured_nonlogical,scene,,The black dog beside the porch watched the passing carts.,8,9,results\gpt2\graph_payloads\C10_layer8_head9.json
C10,structured_nonlogical,scene,,The black dog beside the porch watched the passing carts.,8,10,results\gpt2\graph_payloads\C10_layer8_head10.json
C10,structured_nonlogical,scene,,The black dog beside the porch watched the passing carts.,8,11,results\gpt2\graph_payloads\C10_layer8_head11.json
C10,structured_nonlogical,scene,,The black dog beside the porch watched the passing carts.,11,0,results\gpt2\graph_payloads\C10_layer11_head0.json
C10,structured_nonlogical,scene,,The black dog beside the porch watched the passing carts.,11,1,results\gpt2\graph_payloads\C10_layer11_head1.json
C10,structured_nonlogical,scene,,The black dog beside the porch watched the passing carts.,11,2,results\gpt2\graph_payloads\C10_layer11_head2.json
C10,structured_nonlogical,scene,,The black dog beside the porch watched the passing carts.,11,3,results\gpt2\graph_payloads\C10_layer11_head3.json
C10,structured_nonlogical,scene,,The black dog beside the porch watched the passing carts.,11,4,results\gpt2\graph_payloads\C10_layer11_head4.json
C10,structured_nonlogical,scene,,The black dog beside the porch watched the passing carts.,11,5,results\gpt2\graph_payloads\C10_layer11_head5.json
C10,structured_nonlogical,scene,,The black dog beside the porch watched the passing carts.,11,6,results\gpt2\graph_payloads\C10_layer11_head6.json
C10,structured_nonlogical,scene,,The black dog beside the porch watched the passing carts.,11,7,results\gpt2\graph_payloads\C10_layer11_head7.json
C10,structured_nonlogical,scene,,The black dog beside the porch watched the passing carts.,11,8,results\gpt2\graph_payloads\C10_layer11_head8.json
C10,structured_nonlogical,scene,,The black dog beside the porch watched the passing carts.,11,9,results\gpt2\graph_payloads\C10_layer11_head9.json
C10,structured_nonlogical,scene,,The black dog beside the porch watched the passing carts.,11,10,results\gpt2\graph_payloads\C10_layer11_head10.json
C10,structured_nonlogical,scene,,The black dog beside the porch watched the passing carts.,11,11,results\gpt2\graph_payloads\C10_layer11_head11.json
D01,semantic_abstract,abstract_evocative,,The hidden memory drifted slowly beneath the shape of longing.,8,0,results\gpt2\graph_payloads\D01_layer8_head0.json
D01,semantic_abstract,abstract_evocative,,The hidden memory drifted slowly beneath the shape of longing.,8,1,results\gpt2\graph_payloads\D01_layer8_head1.json
D01,semantic_abstract,abstract_evocative,,The hidden memory drifted slowly beneath the shape of longing.,8,2,results\gpt2\graph_payloads\D01_layer8_head2.json
D01,semantic_abstract,abstract_evocative,,The hidden memory drifted slowly beneath the shape of longing.,8,3,results\gpt2\graph_payloads\D01_layer8_head3.json
D01,semantic_abstract,abstract_evocative,,The hidden memory drifted slowly beneath the shape of longing.,8,4,results\gpt2\graph_payloads\D01_layer8_head4.json
D01,semantic_abstract,abstract_evocative,,The hidden memory drifted slowly beneath the shape of longing.,8,5,results\gpt2\graph_payloads\D01_layer8_head5.json
D01,semantic_abstract,abstract_evocative,,The hidden memory drifted slowly beneath the shape of longing.,8,6,results\gpt2\graph_payloads\D01_layer8_head6.json
D01,semantic_abstract,abstract_evocative,,The hidden memory drifted slowly beneath the shape of longing.,8,7,results\gpt2\graph_payloads\D01_layer8_head7.json
D01,semantic_abstract,abstract_evocative,,The hidden memory drifted slowly beneath the shape of longing.,8,8,results\gpt2\graph_payloads\D01_layer8_head8.json
D01,semantic_abstract,abstract_evocative,,The hidden memory drifted slowly beneath the shape of longing.,8,9,results\gpt2\graph_payloads\D01_layer8_head9.json
D01,semantic_abstract,abstract_evocative,,The hidden memory drifted slowly beneath the shape of longing.,8,10,results\gpt2\graph_payloads\D01_layer8_head10.json
D01,semantic_abstract,abstract_evocative,,The hidden memory drifted slowly beneath the shape of longing.,8,11,results\gpt2\graph_payloads\D01_layer8_head11.json
D01,semantic_abstract,abstract_evocative,,The hidden memory drifted slowly beneath the shape of longing.,11,0,results\gpt2\graph_payloads\D01_layer11_head0.json
D01,semantic_abstract,abstract_evocative,,The hidden memory drifted slowly beneath the shape of longing.,11,1,results\gpt2\graph_payloads\D01_layer11_head1.json
D01,semantic_abstract,abstract_evocative,,The hidden memory drifted slowly beneath the shape of longing.,11,2,results\gpt2\graph_payloads\D01_layer11_head2.json
D01,semantic_abstract,abstract_evocative,,The hidden memory drifted slowly beneath the shape of longing.,11,3,results\gpt2\graph_payloads\D01_layer11_head3.json
D01,semantic_abstract,abstract_evocative,,The hidden memory drifted slowly beneath the shape of longing.,11,4,results\gpt2\graph_payloads\D01_layer11_head4.json
D01,semantic_abstract,abstract_evocative,,The hidden memory drifted slowly beneath the shape of longing.,11,5,results\gpt2\graph_payloads\D01_layer11_head5.json
D01,semantic_abstract,abstract_evocative,,The hidden memory drifted slowly beneath the shape of longing.,11,6,results\gpt2\graph_payloads\D01_layer11_head6.json
D01,semantic_abstract,abstract_evocative,,The hidden memory drifted slowly beneath the shape of longing.,11,7,results\gpt2\graph_payloads\D01_layer11_head7.json
D01,semantic_abstract,abstract_evocative,,The hidden memory drifted slowly beneath the shape of longing.,11,8,results\gpt2\graph_payloads\D01_layer11_head8.json
D01,semantic_abstract,abstract_evocative,,The hidden memory drifted slowly beneath the shape of longing.,11,9,results\gpt2\graph_payloads\D01_layer11_head9.json
D01,semantic_abstract,abstract_evocative,,The hidden memory drifted slowly beneath the shape of longing.,11,10,results\gpt2\graph_payloads\D01_layer11_head10.json
D01,semantic_abstract,abstract_evocative,,The hidden memory drifted slowly beneath the shape of longing.,11,11,results\gpt2\graph_payloads\D01_layer11_head11.json
D02,semantic_abstract,abstract_evocative,,The silent future pressed against the fragile edge of hope.,8,0,results\gpt2\graph_payloads\D02_layer8_head0.json
D02,semantic_abstract,abstract_evocative,,The silent future pressed against the fragile edge of hope.,8,1,results\gpt2\graph_payloads\D02_layer8_head1.json
D02,semantic_abstract,abstract_evocative,,The silent future pressed against the fragile edge of hope.,8,2,results\gpt2\graph_payloads\D02_layer8_head2.json
D02,semantic_abstract,abstract_evocative,,The silent future pressed against the fragile edge of hope.,8,3,results\gpt2\graph_payloads\D02_layer8_head3.json
D02,semantic_abstract,abstract_evocative,,The silent future pressed against the fragile edge of hope.,8,4,results\gpt2\graph_payloads\D02_layer8_head4.json
D02,semantic_abstract,abstract_evocative,,The silent future pressed against the fragile edge of hope.,8,5,results\gpt2\graph_payloads\D02_layer8_head5.json
D02,semantic_abstract,abstract_evocative,,The silent future pressed against the fragile edge of hope.,8,6,results\gpt2\graph_payloads\D02_layer8_head6.json
D02,semantic_abstract,abstract_evocative,,The silent future pressed against the fragile edge of hope.,8,7,results\gpt2\graph_payloads\D02_layer8_head7.json
D02,semantic_abstract,abstract_evocative,,The silent future pressed against the fragile edge of hope.,8,8,results\gpt2\graph_payloads\D02_layer8_head8.json
D02,semantic_abstract,abstract_evocative,,The silent future pressed against the fragile edge of hope.,8,9,results\gpt2\graph_payloads\D02_layer8_head9.json
D02,semantic_abstract,abstract_evocative,,The silent future pressed against the fragile edge of hope.,8,10,results\gpt2\graph_payloads\D02_layer8_head10.json
D02,semantic_abstract,abstract_evocative,,The silent future pressed against the fragile edge of hope.,8,11,results\gpt2\graph_payloads\D02_layer8_head11.json
D02,semantic_abstract,abstract_evocative,,The silent future pressed against the fragile edge of hope.,11,0,results\gpt2\graph_payloads\D02_layer11_head0.json
D02,semantic_abstract,abstract_evocative,,The silent future pressed against the fragile edge of hope.,11,1,results\gpt2\graph_payloads\D02_layer11_head1.json
D02,semantic_abstract,abstract_evocative,,The silent future pressed against the fragile edge of hope.,11,2,results\gpt2\graph_payloads\D02_layer11_head2.json
D02,semantic_abstract,abstract_evocative,,The silent future pressed against the fragile edge of hope.,11,3,results\gpt2\graph_payloads\D02_layer11_head3.json
D02,semantic_abstract,abstract_evocative,,The silent future pressed against the fragile edge of hope.,11,4,results\gpt2\graph_payloads\D02_layer11_head4.json
D02,semantic_abstract,abstract_evocative,,The silent future pressed against the fragile edge of hope.,11,5,results\gpt2\graph_payloads\D02_layer11_head5.json
D02,semantic_abstract,abstract_evocative,,The silent future pressed against the fragile edge of hope.,11,6,results\gpt2\graph_payloads\D02_layer11_head6.json
D02,semantic_abstract,abstract_evocative,,The silent future pressed against the fragile edge of hope.,11,7,results\gpt2\graph_payloads\D02_layer11_head7.json
D02,semantic_abstract,abstract_evocative,,The silent future pressed against the fragile edge of hope.,11,8,results\gpt2\graph_payloads\D02_layer11_head8.json
D02,semantic_abstract,abstract_evocative,,The silent future pressed against the fragile edge of hope.,11,9,results\gpt2\graph_payloads\D02_layer11_head9.json
D02,semantic_abstract,abstract_evocative,,The silent future pressed against the fragile edge of hope.,11,10,results\gpt2\graph_payloads\D02_layer11_head10.json
D02,semantic_abstract,abstract_evocative,,The silent future pressed against the fragile edge of hope.,11,11,results\gpt2\graph_payloads\D02_layer11_head11.json
D03,semantic_abstract,abstract_evocative,,The unknown shadow moved across the border of meaning.,8,0,results\gpt2\graph_payloads\D03_layer8_head0.json
D03,semantic_abstract,abstract_evocative,,The unknown shadow moved across the border of meaning.,8,1,results\gpt2\graph_payloads\D03_layer8_head1.json
D03,semantic_abstract,abstract_evocative,,The unknown shadow moved across the border of meaning.,8,2,results\gpt2\graph_payloads\D03_layer8_head2.json
D03,semantic_abstract,abstract_evocative,,The unknown shadow moved across the border of meaning.,8,3,results\gpt2\graph_payloads\D03_layer8_head3.json
D03,semantic_abstract,abstract_evocative,,The unknown shadow moved across the border of meaning.,8,4,results\gpt2\graph_payloads\D03_layer8_head4.json
D03,semantic_abstract,abstract_evocative,,The unknown shadow moved across the border of meaning.,8,5,results\gpt2\graph_payloads\D03_layer8_head5.json
D03,semantic_abstract,abstract_evocative,,The unknown shadow moved across the border of meaning.,8,6,results\gpt2\graph_payloads\D03_layer8_head6.json
D03,semantic_abstract,abstract_evocative,,The unknown shadow moved across the border of meaning.,8,7,results\gpt2\graph_payloads\D03_layer8_head7.json
D03,semantic_abstract,abstract_evocative,,The unknown shadow moved across the border of meaning.,8,8,results\gpt2\graph_payloads\D03_layer8_head8.json
D03,semantic_abstract,abstract_evocative,,The unknown shadow moved across the border of meaning.,8,9,results\gpt2\graph_payloads\D03_layer8_head9.json
D03,semantic_abstract,abstract_evocative,,The unknown shadow moved across the border of meaning.,8,10,results\gpt2\graph_payloads\D03_layer8_head10.json
D03,semantic_abstract,abstract_evocative,,The unknown shadow moved across the border of meaning.,8,11,results\gpt2\graph_payloads\D03_layer8_head11.json
D03,semantic_abstract,abstract_evocative,,The unknown shadow moved across the border of meaning.,11,0,results\gpt2\graph_payloads\D03_layer11_head0.json
D03,semantic_abstract,abstract_evocative,,The unknown shadow moved across the border of meaning.,11,1,results\gpt2\graph_payloads\D03_layer11_head1.json
D03,semantic_abstract,abstract_evocative,,The unknown shadow moved across the border of meaning.,11,2,results\gpt2\graph_payloads\D03_layer11_head2.json
D03,semantic_abstract,abstract_evocative,,The unknown shadow moved across the border of meaning.,11,3,results\gpt2\graph_payloads\D03_layer11_head3.json
D03,semantic_abstract,abstract_evocative,,The unknown shadow moved across the border of meaning.,11,4,results\gpt2\graph_payloads\D03_layer11_head4.json
D03,semantic_abstract,abstract_evocative,,The unknown shadow moved across the border of meaning.,11,5,results\gpt2\graph_payloads\D03_layer11_head5.json
D03,semantic_abstract,abstract_evocative,,The unknown shadow moved across the border of meaning.,11,6,results\gpt2\graph_payloads\D03_layer11_head6.json
D03,semantic_abstract,abstract_evocative,,The unknown shadow moved across the border of meaning.,11,7,results\gpt2\graph_payloads\D03_layer11_head7.json
D03,semantic_abstract,abstract_evocative,,The unknown shadow moved across the border of meaning.,11,8,results\gpt2\graph_payloads\D03_layer11_head8.json
D03,semantic_abstract,abstract_evocative,,The unknown shadow moved across the border of meaning.,11,9,results\gpt2\graph_payloads\D03_layer11_head9.json
D03,semantic_abstract,abstract_evocative,,The unknown shadow moved across the border of meaning.,11,10,results\gpt2\graph_payloads\D03_layer11_head10.json
D03,semantic_abstract,abstract_evocative,,The unknown shadow moved across the border of meaning.,11,11,results\gpt2\graph_payloads\D03_layer11_head11.json
D04,semantic_abstract,abstract_evocative,,The broken promise lingered within the chamber of regret.,8,0,results\gpt2\graph_payloads\D04_layer8_head0.json
D04,semantic_abstract,abstract_evocative,,The broken promise lingered within the chamber of regret.,8,1,results\gpt2\graph_payloads\D04_layer8_head1.json
D04,semantic_abstract,abstract_evocative,,The broken promise lingered within the chamber of regret.,8,2,results\gpt2\graph_payloads\D04_layer8_head2.json
D04,semantic_abstract,abstract_evocative,,The broken promise lingered within the chamber of regret.,8,3,results\gpt2\graph_payloads\D04_layer8_head3.json
D04,semantic_abstract,abstract_evocative,,The broken promise lingered within the chamber of regret.,8,4,results\gpt2\graph_payloads\D04_layer8_head4.json
D04,semantic_abstract,abstract_evocative,,The broken promise lingered within the chamber of regret.,8,5,results\gpt2\graph_payloads\D04_layer8_head5.json
